region;route;county
PA;PA632;Lackawanna
PA;PA690;Lackawanna
PA;I-76;Lancaster
PA;US30;Lancaster
PA;US222;Lancaster
PA;US322;Lancaster
PA;PA10;Lancaster
PA;PA23;Lancaster
PA;PA41;Lancaster
PA;PA72;Lancaster
PA;PA230;Lancaster
PA;PA241;Lancaster
PA;PA272;Lancaster
PA;PA283;Lancaster
PA;PA324;Lancaster
PA;PA340;Lancaster
PA;PA372;Lancaster
PA;PA441;Lancaster
PA;PA462;Lancaster
PA;PA472;Lancaster
PA;PA501;Lancaster
PA;PA625;Lancaster
PA;PA722;Lancaster
PA;PA741;Lancaster
PA;PA743;Lancaster
PA;PA772;Lancaster
PA;PA896;Lancaster
PA;PA897;Lancaster
PA;PA999;Lancaster
PA;I-76;Lawrence
PA;I-79;Lawrence
PA;I-376;Lawrence
PA;US19;Lawrence
PA;US224;Lawrence
PA;US422;Lawrence
PA;PA18;Lawrence
PA;PA65;Lawrence
PA;PA108;Lawrence
PA;PA158;Lawrence
PA;PA168;Lawrence
PA;PA208;Lawrence
PA;PA288;Lawrence
PA;PA317;Lawrence
PA;PA351;Lawrence
PA;PA388;Lawrence
PA;PA488;Lawrence
PA;PA551;Lawrence
PA;PA956;Lawrence
PA;I-76;Lebanon
PA;I-78;Lebanon
PA;I-81;Lebanon
PA;US22;Lebanon
PA;US322;Lebanon
PA;US422;Lebanon
PA;PA72;Lebanon
PA;PA117;Lebanon
PA;PA241;Lebanon
PA;PA341;Lebanon
PA;PA343;Lebanon
PA;PA419;Lebanon
PA;PA443;Lebanon
PA;PA501;Lebanon
PA;PA645;Lebanon
PA;PA897;Lebanon
PA;PA934;Lebanon
PA;I-78;Lehigh
PA;I-476;Lehigh
PA;US22;Lehigh
PA;US222;Lehigh
PA;PA29;Lehigh
PA;PA100;Lehigh
PA;PA143;Lehigh
PA;PA145;Lehigh
PA;PA222;Lehigh
PA;PA309;Lehigh
PA;PA329;Lehigh
PA;PA378;Lehigh
PA;PA863;Lehigh
PA;PA873;Lehigh
PA;PA987;Lehigh
PA;I-80;Luzerne
PA;I-81;Luzerne
PA;I-476;Luzerne
PA;US11;Luzerne
PA;PA29;Luzerne
PA;PA92;Luzerne
PA;PA93;Luzerne
PA;PA115;Luzerne
PA;PA118;Luzerne
PA;PA239;Luzerne
PA;PA309;Luzerne
PA;PA315;Luzerne
PA;PA339;Luzerne
PA;PA415;Luzerne
PA;PA424;Luzerne
PA;PA437;Luzerne
PA;PA487;Luzerne
PA;PA502;Luzerne
PA;PA924;Luzerne
PA;PA940;Luzerne
PA;I-180;Lycoming
PA;US15;Lycoming
PA;US220;Lycoming
PA;PA14;Lycoming
PA;PA42;Lycoming
PA;PA44;Lycoming
PA;PA54;Lycoming
PA;PA87;Lycoming
PA;PA118;Lycoming
PA;PA184;Lycoming
PA;PA239;Lycoming
PA;PA284;Lycoming
PA;PA287;Lycoming
PA;PA405;Lycoming
PA;PA414;Lycoming
PA;PA442;Lycoming
PA;PA554;Lycoming
PA;PA654;Lycoming
PA;PA664;Lycoming
PA;PA864;Lycoming
PA;PA880;Lycoming
PA;PA973;Lycoming
PA;US6;McKean
PA;US219;McKean
PA;PA44;McKean
PA;PA46;McKean
PA;PA59;McKean
PA;PA66;McKean
PA;PA146;McKean
PA;PA155;McKean
PA;PA246;McKean
PA;PA321;McKean
PA;PA346;McKean
PA;PA446;McKean
PA;PA546;McKean
PA;PA646;McKean
PA;PA770;McKean
PA;I-79;Mercer
PA;I-80;Mercer
PA;I-376;Mercer
PA;US19;Mercer
PA;US62;Mercer
PA;US322;Mercer
PA;PA18;Mercer
PA;PA58;Mercer
PA;PA158;Mercer
PA;PA173;Mercer
PA;PA208;Mercer
PA;PA258;Mercer
PA;PA318;Mercer
PA;PA358;Mercer
PA;PA418;Mercer
PA;PA518;Mercer
PA;PA551;Mercer
PA;PA718;Mercer
PA;PA760;Mercer
