region;route;county
AL;US278;Lamar
AL;AL17;Lamar
AL;AL18;Lamar
AL;AL19;Lamar
AL;AL96;Lamar
AL;AL118;Lamar
AL;US43;Lauderdale
AL;US72;Lauderdale
AL;AL17;Lauderdale
AL;AL20;Lauderdale
AL;AL64;Lauderdale
AL;AL99;Lauderdale
AL;AL101;Lauderdale
AL;AL133;Lauderdale
AL;AL157;Lauderdale
AL;AL207;Lauderdale
AL;AL20;Lawrence
AL;AL24;Lawrence
AL;AL33;Lawrence
AL;AL36;Lawrence
AL;AL101;Lawrence
AL;AL157;Lawrence
AL;AL184;Lawrence
AL;I-85;Lee
AL;US29;Lee
AL;US80;Lee
AL;US280;Lee
AL;US431;Lee
AL;AL14;Lee
AL;AL51;Lee
AL;AL147;Lee
AL;AL169;Lee
AL;I-65;Limestone
AL;I-565;Limestone
AL;US31;Limestone
AL;US72;Limestone
AL;AL20;Limestone
AL;AL53;Limestone
AL;AL99;Limestone
AL;AL127;Limestone
AL;AL251;Limestone
AL;AL304;Limestone
AL;I-65;Lowndes
AL;US31;Lowndes
AL;US80;Lowndes
AL;AL21;Lowndes
AL;AL97;Lowndes
AL;AL129;Lowndes
AL;AL185;Lowndes
AL;AL263;Lowndes
AL;I-85;Macon
AL;US29;Macon
AL;US80;Macon
AL;AL14;Macon
AL;AL49;Macon
AL;AL51;Macon
AL;AL81;Macon
AL;AL138;Macon
AL;AL186;Macon
AL;AL199;Macon
AL;AL229;Macon
AL;I-565;Madison
AL;US72;Madison
AL;US231;Madison
AL;US431;Madison
AL;AL53;Madison
AL;AL255;Madison
AL;US43;Marengo
AL;US80;Marengo
AL;AL5;Marengo
AL;AL10;Marengo
AL;AL25;Marengo
AL;AL28;Marengo
AL;AL66;Marengo
AL;AL69;Marengo
AL;AL114;Marengo
AL;I-22;Marion
AL;US43;Marion
AL;US78;Marion
AL;US278;Marion
AL;AL4;Marion
AL;AL13;Marion
AL;AL17;Marion
AL;AL19;Marion
AL;AL44;Marion
AL;AL74;Marion
AL;AL107;Marion
AL;AL118;Marion
AL;AL129;Marion
AL;AL142;Marion
AL;AL171;Marion
AL;AL172;Marion
AL;AL187;Marion
AL;AL233;Marion
AL;AL237;Marion
AL;AL241;Marion
AL;AL253;Marion
AL;US231;Marshall
AL;US431;Marshall
AL;AL62;Marshall
AL;AL68;Marshall
AL;AL69;Marshall
AL;AL75;Marshall
AL;AL79;Marshall
AL;AL168;Marshall
AL;AL179;Marshall
AL;AL205;Marshall
AL;AL227;Marshall
AL;I-10;Mobile
AL;I-65;Mobile
AL;I-165;Mobile
AL;US43;Mobile
AL;US45;Mobile
AL;US90;Mobile
AL;US98;Mobile
AL;AL158;Mobile
AL;AL163;Mobile
AL;AL188;Mobile
AL;AL193;Mobile
AL;AL213;Mobile
AL;AL217;Mobile
AL;US84;Monroe
AL;AL21;Monroe
AL;AL41;Monroe
AL;AL47;Monroe
AL;AL59;Monroe
AL;AL83;Monroe
AL;AL136;Monroe
AL;AL265;Monroe
AL;I-65;Montgomery
AL;I-85;Montgomery
AL;US31;Montgomery
AL;US80;Montgomery
AL;US82;Montgomery
AL;US231;Montgomery
AL;US331;Montgomery
AL;AL21;Montgomery
AL;AL94;Montgomery
AL;AL97;Montgomery
AL;AL108;Montgomery
