region;route;county
MB;MB23;Lorne
MB;MB34;Lorne
MB;MB242;Lorne
MB;MB244;Lorne
MB;MB245;Lorne
MB;MB440;Lorne
MB;MB532;Lorne
MB;MB3;Louise
MB;MB34;Louise
MB;MB242;Louise
MB;MB253;Louise
MB;MB342;Louise
MB;MB423;Louise
MB;MB440;Louise
MB;MB442;Louise
MB;TCHMB;MacDonald
MB;MB2;MacDonald
MB;MB3;MacDonald
MB;MB100;MacDonald
MB;MB247;MacDonald
MB;MB305;MacDonald
MB;MB330;MacDonald
MB;MB332;MacDonald
MB;MB334;MacDonald
MB;MB424;MacDonald
MB;WR155;MacDonald
MB;MB5;McCreary
MB;MB19;McCreary
MB;MB50;McCreary
MB;MB361;McCreary
MB;MB462;McCreary
MB;MB10;Minitonas-Bowsman
MB;MB266;Minitonas-Bowsman
MB;MB268;Minitonas-Bowsman
MB;MB366;Minitonas-Bowsman
MB;MB485;Minitonas-Bowsman
MB;MB488;Minitonas-Bowsman
MB;TCHMB;Minto-Odanah
MB;MB10;Minto-Odanah
MB;MB16;Minto-Odanah
MB;MB262;Minto-Odanah
MB;MB265;Minto-Odanah
MB;MB355;Minto-Odanah
MB;MB466;Minto-Odanah
MB;MB471;Minto-Odanah
MB;MB14;Montcalm
MB;MB23;Montcalm
MB;MB75;Montcalm
MB;MB201;Montcalm
MB;MB217;Montcalm
MB;MB243;Montcalm
MB;MB246;Montcalm
MB;MB421;Montcalm
MB;MB426;Montcalm
MB;MB3;Morris
MB;MB23;Morris
MB;MB75;Morris
MB;MB205;Morris
MB;MB246;Morris
MB;MB330;Morris
MB;MB332;Morris
MB;MB336;Morris
MB;MB422;Morris
MB;MB20;Mossey River
MB;MB269;Mossey River
MB;MB273;Mossey River
MB;MB364;Mossey River
MB;MB481;Mossey River
MB;MB10;Mountain (North)
MB;MB77;Mountain (North)
MB;MB266;Mountain (North)
MB;MB365;Mountain (North)
MB;MB366;Mountain (North)
MB;MB10;Mountain (South)
MB;MB20;Mountain (South)
MB;MB271;Mountain (South)
MB;MB489;Mountain (South)
MB;MB2;Norfolk-Treherne
MB;MB242;Norfolk-Treherne
MB;MB244;Norfolk-Treherne
