region;route;county
IN;IN32;Madison
IN;IN37;Madison
IN;IN38;Madison
IN;IN67;Madison
IN;IN109;Madison
IN;IN128;Madison
IN;IN232;Madison
IN;IN236;Madison
IN;I-65;Marion
IN;I-69;Marion
IN;I-70;Marion
IN;I-74;Marion
IN;I-465;Marion
IN;US31;Marion
IN;US36;Marion
IN;US40;Marion
IN;US52;Marion
IN;US136;Marion
IN;US421;Marion
IN;IN37;Marion
IN;IN67;Marion
IN;IN134;Marion
IN;IN135;Marion
IN;US6;Marshall
IN;US30;Marshall
IN;US31;Marshall
IN;IN8;Marshall
IN;IN10;Marshall
IN;IN17;Marshall
IN;IN106;Marshall
IN;IN117;Marshall
IN;IN331;Marshall
IN;US50;Martin
IN;US150;Martin
IN;US231;Martin
IN;IN450;Martin
IN;IN550;Martin
IN;IN645;Martin
IN;IN650;Martin
IN;US24;Miami
IN;US31;Miami
IN;IN16;Miami
IN;IN18;Miami
IN;IN19;Miami
IN;IN124;Miami
IN;IN218;Miami
IN;I-69;Monroe
IN;IN37;Monroe
IN;IN43;Monroe
IN;IN45;Monroe
IN;IN46;Monroe
IN;IN48;Monroe
IN;IN446;Monroe
IN;I-74;Montgomery
IN;US136;Montgomery
IN;US231;Montgomery
IN;IN25;Montgomery
IN;IN32;Montgomery
IN;IN47;Montgomery
IN;IN55;Montgomery
IN;IN59;Montgomery
IN;IN234;Montgomery
IN;I-69;Morgan
IN;I-70;Morgan
IN;US40;Morgan
IN;IN37;Morgan
IN;IN39;Morgan
IN;IN42;Morgan
IN;IN44;Morgan
IN;IN67;Morgan
IN;IN142;Morgan
IN;IN144;Morgan
IN;IN252;Morgan
IN;I-65;Newton
IN;US24;Newton
IN;US41;Newton
IN;US52;Newton
IN;IN10;Newton
IN;IN14;Newton
IN;IN16;Newton
IN;IN55;Newton
IN;IN71;Newton
IN;IN114;Newton
IN;US6;Noble
IN;US33;Noble
IN;IN3;Noble
IN;IN5;Noble
IN;IN9;Noble
IN;IN109;Noble
IN;IN205;Noble
IN;IN56;Ohio
IN;IN156;Ohio
IN;IN262;Ohio
IN;US150;Orange
IN;IN37;Orange
IN;IN56;Orange
IN;IN60;Orange
IN;IN145;Orange
IN;IN337;Orange
IN;US231;Owen
IN;IN42;Owen
IN;IN43;Owen
IN;IN46;Owen
IN;IN67;Owen
IN;IN157;Owen
IN;IN243;Owen
IN;IN246;Owen
IN;US36;Parke
IN;US41;Parke
IN;IN47;Parke
IN;IN59;Parke
IN;IN163;Parke
IN;IN234;Parke
IN;IN236;Parke
IN;I-64;Perry
IN;IN37;Perry
IN;IN62;Perry
IN;IN66;Perry
IN;IN70;Perry
IN;IN145;Perry
IN;IN166;Perry
IN;IN237;Perry
IN;IN545;Perry
IN;I-69;Pike
IN;IN56;Pike
IN;IN57;Pike
IN;IN61;Pike
IN;IN64;Pike
IN;IN65;Pike
IN;IN257;Pike
IN;IN356;Pike
IN;IN364;Pike
IN;I-80;Porter
IN;I-90;Porter
IN;I-94;Porter
IN;US6;Porter
IN;US12;Porter
IN;US20;Porter
IN;US30;Porter
IN;US231;Porter
IN;IN2;Porter
IN;IN8;Porter
IN;IN49;Porter
IN;IN130;Porter
IN;IN149;Porter
IN;IN249;Porter
IN;IN520;Porter
IN;I-64;Posey
IN;IN62;Posey
IN;IN65;Posey
IN;IN66;Posey
IN;IN68;Posey
IN;IN69;Posey
IN;IN165;Posey
IN;IN269;Posey
IN;US35;Pulaski
IN;US421;Pulaski
IN;IN14;Pulaski
IN;IN39;Pulaski
IN;IN114;Pulaski
IN;IN119;Pulaski
IN;IN143;Pulaski
IN;I-70;Putnam
IN;US36;Putnam
IN;US40;Putnam
IN;US231;Putnam
IN;IN42;Putnam
IN;IN75;Putnam
IN;IN236;Putnam
IN;IN240;Putnam
IN;IN243;Putnam
IN;US27;Randolph
IN;US35;Randolph
IN;US36;Randolph
IN;IN1;Randolph
IN;IN28;Randolph
IN;IN32;Randolph
IN;IN227;Randolph
IN;I-74;Ripley
IN;US50;Ripley
IN;US421;Ripley
IN;IN46;Ripley
IN;IN48;Ripley
IN;IN62;Ripley
IN;IN101;Ripley
IN;IN129;Ripley
IN;IN229;Ripley
IN;IN350;Ripley
IN;I-74;Rush
IN;US52;Rush
IN;US421;Rush
IN;IN3;Rush
IN;IN44;Rush
IN;IN140;Rush
IN;IN244;Rush
IN;I-65;Scott
IN;US31;Scott
IN;IN3;Scott
IN;IN56;Scott
IN;IN160;Scott
IN;IN203;Scott
IN;IN256;Scott
IN;IN356;Scott
IN;IN362;Scott
IN;I-65;Shelby
IN;I-74;Shelby
IN;US52;Shelby
IN;US421;Shelby
IN;IN9;Shelby
IN;IN44;Shelby
IN;IN244;Shelby
IN;IN252;Shelby
IN;I-64;Spencer
IN;US231;Spencer
IN;IN62;Spencer
IN;IN66;Spencer
IN;IN68;Spencer
IN;IN70;Spencer
IN;IN161;Spencer
IN;IN162;Spencer
IN;IN245;Spencer
IN;IN545;Spencer
IN;I-80;St. Joseph
IN;I-90;St. Joseph
IN;US6;St. Joseph
IN;US20;St. Joseph
IN;US31;St. Joseph
IN;IN2;St. Joseph
IN;IN4;St. Joseph
IN;IN23;St. Joseph
IN;IN104;St. Joseph
IN;IN331;St. Joseph
IN;IN931;St. Joseph
IN;IN933;St. Joseph
IN;US30;Starke
IN;US35;Starke
IN;US421;Starke
IN;IN8;Starke
IN;IN10;Starke
IN;IN23;Starke
IN;IN39;Starke
IN;I-69;Steuben
IN;I-80;Steuben
IN;I-90;Steuben
IN;US20;Steuben
IN;IN1;Steuben
IN;IN4;Steuben
IN;IN130;Steuben
IN;IN127;Steuben
IN;IN327;Steuben
IN;IN427;Steuben
IN;IN727;Steuben
IN;IN827;Steuben
IN;US41;Sullivan
IN;US150;Sullivan
IN;IN48;Sullivan
IN;IN54;Sullivan
IN;IN58;Sullivan
IN;IN63;Sullivan
IN;IN154;Sullivan
IN;IN159;Sullivan
IN;IN56;Switzerland
IN;IN101;Switzerland
IN;IN129;Switzerland
IN;IN156;Switzerland
IN;IN250;Switzerland
IN;I-65;Tippecanoe
IN;US52;Tippecanoe
IN;US231;Tippecanoe
IN;IN25;Tippecanoe
IN;IN26;Tippecanoe
IN;IN28;Tippecanoe
IN;IN38;Tippecanoe
IN;IN43;Tippecanoe
IN;IN225;Tippecanoe
IN;US31;Tipton
IN;IN19;Tipton
IN;IN28;Tipton
IN;IN213;Tipton
IN;IN931;Tipton
IN;US27;Union
IN;IN44;Union
IN;IN101;Union
IN;IN227;Union
IN;I-64;Vanderburgh
IN;I-69;Vanderburgh
IN;US41;Vanderburgh
IN;IN57;Vanderburgh
IN;IN62;Vanderburgh
IN;IN65;Vanderburgh
IN;IN66;Vanderburgh
IN;I-74;Vermillion
IN;US36;Vermillion
IN;US136;Vermillion
IN;IN32;Vermillion
IN;IN63;Vermillion
IN;IN71;Vermillion
IN;IN163;Vermillion
IN;IN234;Vermillion
IN;I-70;Vigo
IN;US40;Vigo
IN;US41;Vigo
IN;US150;Vigo
IN;IN42;Vigo
IN;IN46;Vigo
IN;IN63;Vigo
IN;IN159;Vigo
IN;IN246;Vigo
IN;IN641;Vigo
IN;US24;Wabash
IN;IN13;Wabash
IN;IN15;Wabash
IN;IN16;Wabash
IN;IN114;Wabash
IN;IN115;Wabash
IN;IN124;Wabash
IN;IN218;Wabash
IN;IN524;Wabash
IN;US41;Warren
IN;US136;Warren
IN;IN26;Warren
IN;IN28;Warren
IN;IN55;Warren
IN;IN63;Warren
IN;IN263;Warren
IN;IN352;Warren
IN;I-64;Warrick
IN;I-69;Warrick
IN;IN57;Warrick
IN;IN61;Warrick
IN;IN62;Warrick
IN;IN66;Warrick
IN;IN68;Warrick
IN;IN161;Warrick
IN;IN261;Warrick
IN;IN662;Warrick
IN;US150;Washington
IN;IN39;Washington
IN;IN56;Washington
IN;IN60;Washington
IN;IN66;Washington
IN;IN135;Washington
IN;IN160;Washington
IN;IN256;Washington
IN;IN335;Washington
IN;IN337;Washington
IN;I-70;Wayne
IN;US27;Wayne
IN;US35;Wayne
IN;US40;Wayne
IN;IN1;Wayne
IN;IN38;Wayne
IN;IN121;Wayne
IN;IN227;Wayne
IN;I-69;Wells
IN;US224;Wells
IN;IN1;Wells
IN;IN3;Wells
IN;IN116;Wells
IN;IN124;Wells
IN;IN201;Wells
IN;IN218;Wells
IN;IN301;Wells
IN;I-65;White
IN;US24;White
IN;US231;White
IN;US421;White
IN;IN16;White
IN;IN18;White
IN;IN39;White
IN;IN43;White
IN;IN119;White
IN;US24;Whitley
IN;US30;Whitley
IN;US33;Whitley
IN;IN5;Whitley
IN;IN9;Whitley
IN;IN14;Whitley
IN;IN105;Whitley
IN;IN109;Whitley
IN;IN114;Whitley
IN;IN205;Whitley
