region;route;county
CA;CA36;Trinity
CA;CA299;Trinity
CA;CA43;Tulare
CA;CA63;Tulare
CA;CA65;Tulare
CA;CA99;Tulare
CA;CA137;Tulare
CA;CA180;Tulare
CA;CA190;Tulare
CA;CA198;Tulare
CA;CA201;Tulare
CA;CA216;Tulare
CA;CA245;Tulare
CA;CA49;Tuolumne
CA;CA108;Tuolumne
CA;CA120;Tuolumne
CA;CA132;Tuolumne
CA;US101;Ventura
CA;CA1;Ventura
CA;CA23;Ventura
CA;CA33;Ventura
CA;CA34;Ventura
CA;CA118;Ventura
CA;CA126;Ventura
CA;CA150;Ventura
CA;CA232;Ventura
CA;I-5;Yolo
CA;I-80;Yolo
CA;I-505;Yolo
CA;US50;Yolo
CA;CA16;Yolo
CA;CA45;Yolo
CA;CA84;Yolo
CA;CA113;Yolo
CA;CA128;Yolo
CA;CA20;Yuba
CA;CA49;Yuba
CA;CA65;Yuba
CA;CA70;Yuba
