region;route;county
NE;US77;Lancaster
NE;NE2;Lancaster
NE;NE33;Lancaster
NE;NE43;Lancaster
NE;NE79;Lancaster
NE;L55K;Lancaster
NE;L55X;Lancaster
NE;S55A;Lancaster
NE;S55B;Lancaster
NE;S55C;Lancaster
NE;S55D;Lancaster
NE;S55E;Lancaster
NE;S55F;Lancaster
NE;S55G;Lancaster
NE;S55H;Lancaster
NE;S55J;Lancaster
NE;S55M;Lancaster
NE;I-80;Lincoln
NE;US30;Lincoln
NE;US83;Lincoln
NE;NE23;Lincoln
NE;NE25;Lincoln
NE;NE97;Lincoln
NE;L56C;Lincoln
NE;L56D;Lincoln
NE;L56G;Lincoln
NE;S56A;Lincoln
NE;US83;Logan
NE;NE92;Logan
NE;S57A;Logan
NE;US183;Loup
NE;NE91;Loup
NE;NE96;Loup
NE;US81;Madison
NE;US275;Madison
NE;NE24;Madison
NE;NE32;Madison
NE;NE35;Madison
NE;NE45;Madison
NE;NE121;Madison
NE;L59B;Madison
NE;NE92;McPherson
NE;NE97;McPherson
NE;US30;Merrick
NE;US34;Merrick
NE;NE14;Merrick
NE;NE22;Merrick
NE;NE39;Merrick
NE;NE92;Merrick
NE;S61A;Merrick
NE;US26;Morrill
NE;US385;Morrill
NE;NE88;Morrill
NE;NE92;Morrill
NE;L62A;Morrill
NE;NE14;Nance
NE;NE22;Nance
NE;NE39;Nance
NE;NE52;Nance
NE;L63A;Nance
NE;US75;Nemaha
NE;US136;Nemaha
NE;NE62;Nemaha
NE;NE67;Nemaha
NE;NE105;Nemaha
NE;S64A;Nemaha
NE;S64B;Nemaha
NE;S64E;Nemaha
NE;S64G;Nemaha
NE;US136;Nuckolls
NE;NE4;Nuckolls
NE;NE8;Nuckolls
NE;NE14;Nuckolls
NE;S65A;Nuckolls
NE;US75;Otoe
NE;NE2;Otoe
NE;NE43;Otoe
NE;NE50;Otoe
NE;NE67;Otoe
NE;NE128;Otoe
NE;S66A;Otoe
NE;S66C;Otoe
NE;S66D;Otoe
NE;S66E;Otoe
NE;NE4;Pawnee
NE;NE8;Pawnee
NE;NE50;Pawnee
NE;NE65;Pawnee
NE;NE99;Pawnee
NE;NE105;Pawnee
NE;S67A;Pawnee
NE;S67B;Pawnee
NE;S67C;Pawnee
NE;NE23;Perkins
NE;NE61;Perkins
NE;US6;Phelps
NE;US34;Phelps
NE;US183;Phelps
NE;NE23;Phelps
NE;US20;Pierce
NE;US81;Pierce
NE;NE13;Pierce
NE;NE98;Pierce
NE;NE121;Pierce
NE;S70A;Pierce
NE;US30;Platte
NE;US81;Platte
NE;NE22;Platte
NE;NE39;Platte
NE;NE45;Platte
NE;NE91;Platte
NE;S71A;Platte
NE;S71B;Platte
NE;S71C;Platte
NE;S71F;Platte
NE;US81;Polk
NE;NE39;Polk
NE;NE66;Polk
NE;NE69;Polk
NE;NE92;Polk
NE;US6;Red Willow
NE;US34;Red Willow
NE;US83;Red Willow
NE;NE89;Red Willow
NE;US73;Richardson
NE;US75;Richardson
NE;US159;Richardson
NE;NE4;Richardson
NE;NE8;Richardson
NE;NE62;Richardson
NE;NE67;Richardson
NE;NE105;Richardson
NE;S64E;Richardson
NE;US20;Rock
NE;US183;Rock
NE;NE7;Rock
NE;NE137;Rock
NE;US6;Saline
NE;NE15;Saline
NE;NE33;Saline
NE;NE41;Saline
NE;NE74;Saline
NE;NE103;Saline
NE;L76E;Saline
NE;L80E;Saline
NE;S76A;Saline
NE;S76C;Saline
NE;S76D;Saline
