systemName;region;route
usapr;PR;PR908
usapr;PR;PR909
usapr;PR;PR910
usapr;PR;PR912
usapr;PR;PR913
usapr;PR;PR914
usapr;PR;PR915
usapr;PR;PR916
usapr;PR;PR917
usapr;PR;PR918
usapr;PR;PR919
usapr;PR;PR920
usapr;PR;PR921
usapr;PR;PR922
usapr;PR;PR923
usapr;PR;PR924
usapr;PR;PR925
usapr;PR;PR926
usapr;PR;PR927
usapr;PR;PR928
usapr;PR;PR929
usapr;PR;PR930
usapr;PR;PR931
usapr;PR;PR932
usapr;PR;PR933
usapr;PR;PR934
usapr;PR;PR935
usapr;PR;PR936
usapr;PR;PR937
usapr;PR;PR938
usapr;PR;PR939
usapr;PR;PR940
usapr;PR;PR941
usapr;PR;PR942
usapr;PR;PR943
usapr;PR;PR944
usapr;PR;PR945
usapr;PR;PR946
usapr;PR;PR947
usapr;PR;PR948
usapr;PR;PR949
usapr;PR;PR950
usapr;PR;PR951
usapr;PR;PR952
usapr;PR;PR953
usapr;PR;PR954
usapr;PR;PR955
usapr;PR;PR956
usapr;PR;PR957
usapr;PR;PR958
usapr;PR;PR959
usapr;PR;PR960
usapr;PR;PR961
usapr;PR;PR962
usapr;PR;PR963
usapr;PR;PR964
usapr;PR;PR965
usapr;PR;PR966
usapr;PR;PR967
usapr;PR;PR968
usapr;PR;PR969
usapr;PR;PR970
usapr;PR;PR971
usapr;PR;PR972
usapr;PR;PR973
usapr;PR;PR974
usapr;PR;PR975
usapr;PR;PR976
usapr;PR;PR977
usapr;PR;PR978
usapr;PR;PR979
usapr;PR;PR980
usapr;PR;PR981
usapr;PR;PR982
usapr;PR;PR983
usapr;PR;PR984
usapr;PR;PR985
usapr;PR;PR986
usapr;PR;PR987
usapr;PR;PR988
usapr;PR;PR989
usapr;PR;PR990
usapr;PR;PR991
usapr;PR;PR992
usapr;PR;PR995
usapr;PR;PR996
usapr;PR;PR997
usapr;PR;PR1107
usapr;PR;PR1111
usapr;PR;PR3101
usapr;PR;PR3108
usapr;PR;PR3116
usapr;PR;PR3131
usapr;PR;PR3132
usapr;PR;PR3301
usapr;PR;PR3306
usapr;PR;PR3311
usapr;PR;PR3312
usapr;PR;PR3314
usapr;PR;PR3330
usapr;PR;PR3332
usapr;PR;PR3334
usapr;PR;PR3336
usapr;PR;PR3341
usapr;PR;PR3342
usapr;PR;PR3344
usapr;PR;PR3345
usapr;PR;PR3349
usapr;PR;PR3351
usapr;PR;PR3353
usapr;PR;PR3362
usapr;PR;PR3363
usapr;PR;PR3365
usapr;PR;PR3366
usapr;PR;PR3370
usapr;PR;PR3372
usapr;PR;PR3374
usapr;PR;PR3375
usapr;PR;PR3376
usapr;PR;PR3378
usapr;PR;PR3382
usapr;PR;PR3384
usapr;PR;PR3391
usapr;PR;PR4010
usapr;PR;PR4020
usapr;PR;PR4076
usapr;PR;PR4109
usapr;PR;PR4110
usapr;PR;PR4111
usapr;PR;PR4116
usapr;PR;PR4119
usapr;PR;PR4125
usapr;PR;PR4128
usapr;PR;PR4131
usapr;PR;PR4401
usapr;PR;PR4402
usapr;PR;PR4403
usapr;PR;PR4404
usapr;PR;PR4405
usapr;PR;PR4406
usapr;PR;PR4409
usapr;PR;PR4411
usapr;PR;PR4412
usapr;PR;PR4415
usapr;PR;PR4416
usapr;PR;PR4417
usapr;PR;PR4418
usapr;PR;PR4419
usapr;PR;PR4420
usapr;PR;PR4421
usapr;PR;PR4423
usapr;PR;PR4428
usapr;PR;PR4430
usapr;PR;PR4431
usapr;PR;PR4432
usapr;PR;PR4435
usapr;PR;PR4439
usapr;PR;PR4440
usapr;PR;PR4441
usapr;PR;PR4442
